raceId,driverId,constructorId,points,constructor_points,grid,pit_stop_time,lap_consistency,last_ingested
926,826,9,0.0,8.0,12,2.5,0.95,2026-04-30 19:04:47
926,825,1,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
926,822,3,0.0,12.0,0,2.5,0.95,2026-04-30 19:04:47
927,20,6,25.0,37.0,2,2.5,0.95,2026-04-30 19:04:47
927,1,131,18.0,33.0,1,2.5,0.95,2026-04-30 19:04:47
927,3,131,15.0,33.0,3,2.5,0.95,2026-04-30 19:04:47
927,8,6,12.0,37.0,11,2.5,0.95,2026-04-30 19:04:47
927,822,3,10.0,18.0,8,2.5,0.95,2026-04-30 19:04:47
927,13,3,8.0,18.0,7,2.5,0.95,2026-04-30 19:04:47
927,830,5,6.0,10.0,6,2.5,0.95,2026-04-30 19:04:47
927,832,5,4.0,10.0,15,2.5,0.95,2026-04-30 19:04:47
927,826,9,2.0,3.0,5,2.5,0.95,2026-04-30 19:04:47
927,817,9,1.0,3.0,4,2.5,0.95,2026-04-30 19:04:47
927,154,208,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
927,831,15,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
927,815,10,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
927,807,10,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
927,833,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
927,813,208,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
927,18,1,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
927,4,1,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
927,828,15,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
927,829,209,0.0,0.0,0,2.5,0.95,2026-04-30 19:04:47
928,1,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
928,3,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
928,20,6,15.0,27.0,3,2.5,0.95,2026-04-30 19:04:47
928,8,6,12.0,27.0,6,2.5,0.95,2026-04-30 19:04:47
928,13,3,10.0,18.0,4,2.5,0.95,2026-04-30 19:04:47
928,822,3,8.0,18.0,5,2.5,0.95,2026-04-30 19:04:47
928,154,208,6.0,6.0,8,2.5,0.95,2026-04-30 19:04:47
928,831,15,4.0,5.0,9,2.5,0.95,2026-04-30 19:04:47
928,817,9,2.0,2.0,7,2.5,0.95,2026-04-30 19:04:47
928,828,15,1.0,5.0,10,2.5,0.95,2026-04-30 19:04:47
928,815,10,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
928,4,1,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
928,832,5,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
928,18,1,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
928,829,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
928,833,209,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
928,830,5,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
928,813,208,0.0,6.0,11,2.5,0.95,2026-04-30 19:04:47
928,826,9,0.0,2.0,12,2.5,0.95,2026-04-30 19:04:47
928,807,10,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
929,1,131,25.0,40.0,1,2.5,0.95,2026-04-30 19:04:47
929,8,6,18.0,28.0,4,2.5,0.95,2026-04-30 19:04:47
929,3,131,15.0,40.0,3,2.5,0.95,2026-04-30 19:04:47
929,822,3,12.0,13.0,5,2.5,0.95,2026-04-30 19:04:47
929,20,6,10.0,28.0,2,2.5,0.95,2026-04-30 19:04:47
929,817,9,8.0,10.0,7,2.5,0.95,2026-04-30 19:04:47
929,154,208,6.0,6.0,10,2.5,0.95,2026-04-30 19:04:47
929,815,10,4.0,4.0,11,2.5,0.95,2026-04-30 19:04:47
929,826,9,2.0,10.0,17,2.5,0.95,2026-04-30 19:04:47
929,13,3,1.0,13.0,6,2.5,0.95,2026-04-30 19:04:47
929,4,1,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
929,831,15,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
929,807,10,0.0,4.0,8,2.5,0.95,2026-04-30 19:04:47
929,828,15,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
929,813,208,0.0,6.0,16,2.5,0.95,2026-04-30 19:04:47
929,829,209,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
929,833,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
929,830,5,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
929,832,5,0.0,0.0,9,2.5,0.95,2026-04-30 19:04:47
929,18,1,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
930,3,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
930,1,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
930,20,6,15.0,25.0,3,2.5,0.95,2026-04-30 19:04:47
930,822,3,12.0,20.0,4,2.5,0.95,2026-04-30 19:04:47
930,8,6,10.0,25.0,7,2.5,0.95,2026-04-30 19:04:47
930,13,3,8.0,20.0,9,2.5,0.95,2026-04-30 19:04:47
930,817,9,6.0,7.0,10,2.5,0.95,2026-04-30 19:04:47
930,154,208,4.0,4.0,11,2.5,0.95,2026-04-30 19:04:47
930,832,5,2.0,2.0,5,2.5,0.95,2026-04-30 19:04:47
930,826,9,1.0,7.0,8,2.5,0.95,2026-04-30 19:04:47
930,830,5,0.0,2.0,6,2.5,0.95,2026-04-30 19:04:47
930,831,15,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
930,815,10,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
930,828,15,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
930,807,10,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
930,18,1,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
930,829,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
930,833,209,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
930,813,208,0.0,4.0,12,2.5,0.95,2026-04-30 19:04:47
930,4,1,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
931,3,131,25.0,40.0,2,2.5,0.95,2026-04-30 19:04:47
931,20,6,18.0,26.0,3,2.5,0.95,2026-04-30 19:04:47
931,1,131,15.0,40.0,1,2.5,0.95,2026-04-30 19:04:47
931,826,9,12.0,22.0,5,2.5,0.95,2026-04-30 19:04:47
931,817,9,10.0,22.0,4,2.5,0.95,2026-04-30 19:04:47
931,8,6,8.0,26.0,6,2.5,0.95,2026-04-30 19:04:47
931,815,10,6.0,6.0,7,2.5,0.95,2026-04-30 19:04:47
931,18,1,4.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
931,831,15,2.0,2.0,14,2.5,0.95,2026-04-30 19:04:47
931,832,5,1.0,1.0,0,2.5,0.95,2026-04-30 19:04:47
931,807,10,0.0,6.0,11,2.5,0.95,2026-04-30 19:04:47
931,154,208,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
931,828,15,0.0,2.0,17,2.5,0.95,2026-04-30 19:04:47
931,822,3,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
931,13,3,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
931,833,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
931,829,209,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
931,830,5,0.0,1.0,9,2.5,0.95,2026-04-30 19:04:47
931,4,1,0.0,4.0,13,2.5,0.95,2026-04-30 19:04:47
931,813,208,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
932,1,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
932,3,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
932,822,3,15.0,23.0,4,2.5,0.95,2026-04-30 19:04:47
932,8,6,12.0,22.0,3,2.5,0.95,2026-04-30 19:04:47
932,20,6,10.0,22.0,18,2.5,0.95,2026-04-30 19:04:47
932,13,3,8.0,23.0,15,2.5,0.95,2026-04-30 19:04:47
932,813,208,6.0,7.0,6,2.5,0.95,2026-04-30 19:04:47
932,807,10,4.0,4.0,7,2.5,0.95,2026-04-30 19:04:47
932,826,9,2.0,2.0,8,2.5,0.95,2026-04-30 19:04:47
932,154,208,1.0,7.0,5,2.5,0.95,2026-04-30 19:04:47
932,815,10,0.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
932,832,5,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
932,817,9,0.0,2.0,9,2.5,0.95,2026-04-30 19:04:47
932,828,15,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
932,830,5,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
932,831,15,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
932,829,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
932,833,209,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
932,18,1,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
932,4,1,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
933,3,131,25.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
933,1,131,18.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
933,13,3,15.0,25.0,4,2.5,0.95,2026-04-30 19:04:47
933,20,6,12.0,12.0,3,2.5,0.95,2026-04-30 19:04:47
933,822,3,10.0,25.0,6,2.5,0.95,2026-04-30 19:04:47
933,807,10,8.0,10.0,5,2.5,0.95,2026-04-30 19:04:47
933,813,208,6.0,6.0,10,2.5,0.95,2026-04-30 19:04:47
933,830,5,4.0,4.0,7,2.5,0.95,2026-04-30 19:04:47
933,815,10,2.0,10.0,13,2.5,0.95,2026-04-30 19:04:47
933,817,9,1.0,1.0,18,2.5,0.95,2026-04-30 19:04:47
933,831,15,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
933,826,9,0.0,1.0,15,2.5,0.95,2026-04-30 19:04:47
933,828,15,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
933,833,209,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
933,154,208,0.0,6.0,9,2.5,0.95,2026-04-30 19:04:47
933,832,5,0.0,4.0,12,2.5,0.95,2026-04-30 19:04:47
933,18,1,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
933,829,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
933,8,6,0.0,12.0,14,2.5,0.95,2026-04-30 19:04:47
933,4,1,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
934,1,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
934,3,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
934,20,6,15.0,19.0,6,2.5,0.95,2026-04-30 19:04:47
934,13,3,12.0,22.0,3,2.5,0.95,2026-04-30 19:04:47
934,822,3,10.0,22.0,4,2.5,0.95,2026-04-30 19:04:47
934,826,9,8.0,8.0,7,2.5,0.95,2026-04-30 19:04:47
934,807,10,6.0,8.0,9,2.5,0.95,2026-04-30 19:04:47
934,8,6,4.0,19.0,5,2.5,0.95,2026-04-30 19:04:47
934,815,10,2.0,8.0,11,2.5,0.95,2026-04-30 19:04:47
934,4,1,1.0,1.0,17,2.5,0.95,2026-04-30 19:04:47
934,828,15,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
934,833,209,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
934,829,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
934,832,5,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
934,817,9,0.0,8.0,10,2.5,0.95,2026-04-30 19:04:47
934,830,5,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
934,813,208,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
934,18,1,0.0,1.0,18,2.5,0.95,2026-04-30 19:04:47
934,154,208,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
934,831,15,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
936,20,6,25.0,25.0,3,2.5,0.95,2026-04-30 19:04:47
936,826,9,18.0,33.0,7,2.5,0.95,2026-04-30 19:04:47
936,817,9,15.0,33.0,4,2.5,0.95,2026-04-30 19:04:47
936,830,5,12.0,12.0,9,2.5,0.95,2026-04-30 19:04:47
936,4,1,10.0,12.0,15,2.5,0.95,2026-04-30 19:04:47
936,1,131,8.0,12.0,1,2.5,0.95,2026-04-30 19:04:47
936,154,208,6.0,6.0,10,2.5,0.95,2026-04-30 19:04:47
936,3,131,4.0,12.0,2,2.5,0.95,2026-04-30 19:04:47
936,18,1,2.0,12.0,16,2.5,0.95,2026-04-30 19:04:47
936,828,15,1.0,1.0,17,2.5,0.95,2026-04-30 19:04:47
936,831,15,0.0,1.0,18,2.5,0.95,2026-04-30 19:04:47
936,13,3,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
936,822,3,0.0,0.0,6,2.5,0.95,2026-04-30 19:04:47
936,813,208,0.0,6.0,14,2.5,0.95,2026-04-30 19:04:47
936,833,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
936,829,209,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
936,832,5,0.0,12.0,12,2.5,0.95,2026-04-30 19:04:47
936,8,6,0.0,25.0,5,2.5,0.95,2026-04-30 19:04:47
936,815,10,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
936,807,10,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
937,1,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
937,3,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
937,154,208,15.0,15.0,9,2.5,0.95,2026-04-30 19:04:47
937,826,9,12.0,12.0,12,2.5,0.95,2026-04-30 19:04:47
937,815,10,10.0,10.0,4,2.5,0.95,2026-04-30 19:04:47
937,13,3,8.0,10.0,6,2.5,0.95,2026-04-30 19:04:47
937,8,6,6.0,6.0,16,2.5,0.95,2026-04-30 19:04:47
937,830,5,4.0,4.0,18,2.5,0.95,2026-04-30 19:04:47
937,822,3,2.0,10.0,3,2.5,0.95,2026-04-30 19:04:47
937,828,15,1.0,1.0,13,2.5,0.95,2026-04-30 19:04:47
937,831,15,0.0,1.0,14,2.5,0.95,2026-04-30 19:04:47
937,20,6,0.0,6.0,8,2.5,0.95,2026-04-30 19:04:47
937,4,1,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
937,18,1,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
937,833,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
937,829,209,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
937,832,5,0.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
937,817,9,0.0,12.0,5,2.5,0.95,2026-04-30 19:04:47
937,813,208,0.0,15.0,7,2.5,0.95,2026-04-30 19:04:47
937,807,10,0.0,10.0,11,2.5,0.95,2026-04-30 19:04:47
938,1,131,25.0,25.0,1,2.5,0.95,2026-04-30 19:04:47
938,20,6,18.0,28.0,3,2.5,0.95,2026-04-30 19:04:47
938,13,3,15.0,27.0,5,2.5,0.95,2026-04-30 19:04:47
938,822,3,12.0,27.0,6,2.5,0.95,2026-04-30 19:04:47
938,8,6,10.0,28.0,2,2.5,0.95,2026-04-30 19:04:47
938,815,10,8.0,14.0,7,2.5,0.95,2026-04-30 19:04:47
938,807,10,6.0,14.0,9,2.5,0.95,2026-04-30 19:04:47
938,817,9,4.0,5.0,19,2.5,0.95,2026-04-30 19:04:47
938,828,15,2.0,2.0,12,2.5,0.95,2026-04-30 19:04:47
938,826,9,1.0,5.0,18,2.5,0.95,2026-04-30 19:04:47
938,832,5,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
938,830,5,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
938,831,15,0.0,2.0,17,2.5,0.95,2026-04-30 19:04:47
938,18,1,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
938,829,209,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
938,833,209,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
938,3,131,0.0,25.0,4,2.5,0.95,2026-04-30 19:04:47
938,4,1,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
938,154,208,0.0,0.0,8,2.5,0.95,2026-04-30 19:04:47
938,813,208,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
939,20,6,25.0,40.0,1,2.5,0.95,2026-04-30 19:04:47
939,817,9,18.0,26.0,2,2.5,0.95,2026-04-30 19:04:47
939,8,6,15.0,40.0,3,2.5,0.95,2026-04-30 19:04:47
939,3,131,12.0,12.0,6,2.5,0.95,2026-04-30 19:04:47
939,822,3,10.0,10.0,7,2.5,0.95,2026-04-30 19:04:47
939,826,9,8.0,26.0,4,2.5,0.95,2026-04-30 19:04:47
939,815,10,6.0,6.0,13,2.5,0.95,2026-04-30 19:04:47
939,830,5,4.0,6.0,8,2.5,0.95,2026-04-30 19:04:47
939,832,5,2.0,6.0,14,2.5,0.95,2026-04-30 19:04:47
939,831,15,1.0,1.0,16,2.5,0.95,2026-04-30 19:04:47
939,828,15,0.0,1.0,17,2.5,0.95,2026-04-30 19:04:47
939,813,208,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
939,154,208,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
939,834,209,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
939,829,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
939,18,1,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
939,4,1,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
939,1,131,0.0,12.0,5,2.5,0.95,2026-04-30 19:04:47
939,13,3,0.0,10.0,9,2.5,0.95,2026-04-30 19:04:47
939,807,10,0.0,6.0,11,2.5,0.95,2026-04-30 19:04:47
940,1,131,25.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
940,3,131,18.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
940,20,6,15.0,27.0,4,2.5,0.95,2026-04-30 19:04:47
940,8,6,12.0,27.0,6,2.5,0.95,2026-04-30 19:04:47
940,822,3,10.0,10.0,3,2.5,0.95,2026-04-30 19:04:47
940,807,10,8.0,8.0,13,2.5,0.95,2026-04-30 19:04:47
940,154,208,6.0,10.0,8,2.5,0.95,2026-04-30 19:04:47
940,813,208,4.0,10.0,11,2.5,0.95,2026-04-30 19:04:47
940,830,5,2.0,3.0,17,2.5,0.95,2026-04-30 19:04:47
940,832,5,1.0,3.0,10,2.5,0.95,2026-04-30 19:04:47
940,4,1,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
940,815,10,0.0,8.0,9,2.5,0.95,2026-04-30 19:04:47
940,826,9,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
940,828,15,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
940,817,9,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
940,18,1,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
940,13,3,0.0,10.0,5,2.5,0.95,2026-04-30 19:04:47
940,834,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
940,829,209,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
940,831,15,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
941,1,131,25.0,25.0,2,2.5,0.95,2026-04-30 19:04:47
941,20,6,18.0,22.0,4,2.5,0.95,2026-04-30 19:04:47
941,815,10,15.0,15.0,7,2.5,0.95,2026-04-30 19:04:47
941,13,3,12.0,12.0,15,2.5,0.95,2026-04-30 19:04:47
941,8,6,4.0,22.0,5,2.5,0.95,2026-04-30 19:04:47
941,831,15,8.0,8.0,12,2.5,0.95,2026-04-30 19:04:47
941,813,208,6.0,6.0,14,2.5,0.95,2026-04-30 19:04:47
941,18,1,2.0,2.0,13,2.5,0.95,2026-04-30 19:04:47
941,830,5,1.0,1.0,9,2.5,0.95,2026-04-30 19:04:47
941,4,1,0.0,2.0,19,2.5,0.95,2026-04-30 19:04:47
941,822,3,0.0,12.0,3,2.5,0.95,2026-04-30 19:04:47
941,833,209,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
941,829,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
941,817,9,0.0,10.0,10,2.5,0.95,2026-04-30 19:04:47
941,832,5,0.0,1.0,20,2.5,0.95,2026-04-30 19:04:47
941,154,208,0.0,6.0,8,2.5,0.95,2026-04-30 19:04:47
941,3,131,0.0,25.0,1,2.5,0.95,2026-04-30 19:04:47
941,807,10,0.0,15.0,6,2.5,0.95,2026-04-30 19:04:47
941,828,15,0.0,8.0,17,2.5,0.95,2026-04-30 19:04:47
942,1,131,25.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
941,826,9,10.0,10.0,11,2.5,0.95,2026-04-30 19:04:47
942,3,131,18.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
942,20,6,15.0,15.0,13,2.5,0.95,2026-04-30 19:04:47
942,830,5,12.0,18.0,8,2.5,0.95,2026-04-30 19:04:47
942,815,10,10.0,10.0,5,2.5,0.95,2026-04-30 19:04:47
942,18,1,8.0,8.0,11,2.5,0.95,2026-04-30 19:04:47
942,832,5,6.0,18.0,20,2.5,0.95,2026-04-30 19:04:47
942,813,208,4.0,4.0,12,2.5,0.95,2026-04-30 19:04:47
942,831,15,2.0,2.0,15,2.5,0.95,2026-04-30 19:04:47
942,817,9,1.0,1.0,3,2.5,0.95,2026-04-30 19:04:47
942,4,1,0.0,8.0,9,2.5,0.95,2026-04-30 19:04:47
942,834,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
942,826,9,0.0,1.0,4,2.5,0.95,2026-04-30 19:04:47
942,807,10,0.0,10.0,6,2.5,0.95,2026-04-30 19:04:47
942,828,15,0.0,2.0,14,2.5,0.95,2026-04-30 19:04:47
942,8,6,0.0,15.0,18,2.5,0.95,2026-04-30 19:04:47
942,13,3,0.0,0.0,7,2.5,0.95,2026-04-30 19:04:47
942,154,208,0.0,4.0,10,2.5,0.95,2026-04-30 19:04:47
942,822,3,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
942,829,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
943,3,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
943,1,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
943,822,3,15.0,23.0,6,2.5,0.95,2026-04-30 19:04:47
943,826,9,12.0,22.0,4,2.5,0.95,2026-04-30 19:04:47
943,817,9,10.0,22.0,5,2.5,0.95,2026-04-30 19:04:47
943,13,3,8.0,23.0,7,2.5,0.95,2026-04-30 19:04:47
943,807,10,6.0,10.0,10,2.5,0.95,2026-04-30 19:04:47
943,815,10,4.0,10.0,9,2.5,0.95,2026-04-30 19:04:47
943,830,5,2.0,2.0,8,2.5,0.95,2026-04-30 19:04:47
943,154,208,1.0,1.0,12,2.5,0.95,2026-04-30 19:04:47
943,813,208,0.0,1.0,13,2.5,0.95,2026-04-30 19:04:47
943,828,15,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
943,832,5,0.0,2.0,11,2.5,0.95,2026-04-30 19:04:47
943,18,1,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
943,834,209,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
943,829,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
943,831,15,0.0,0.0,15,2.5,0.95,2026-04-30 19:04:47
943,20,6,0.0,0.0,3,2.5,0.95,2026-04-30 19:04:47
943,8,6,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
943,4,1,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
944,3,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
944,1,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
944,20,6,15.0,27.0,3,2.5,0.95,2026-04-30 19:04:47
944,8,6,12.0,27.0,4,2.5,0.95,2026-04-30 19:04:47
944,822,3,10.0,10.0,7,2.5,0.95,2026-04-30 19:04:47
944,807,10,8.0,8.0,5,2.5,0.95,2026-04-30 19:04:47
944,826,9,6.0,6.0,6,2.5,0.95,2026-04-30 19:04:47
944,154,208,4.0,5.0,14,2.5,0.95,2026-04-30 19:04:47
944,830,5,2.0,2.0,9,2.5,0.95,2026-04-30 19:04:47
944,813,208,1.0,5.0,15,2.5,0.95,2026-04-30 19:04:47
944,817,9,0.0,6.0,19,2.5,0.95,2026-04-30 19:04:47
944,815,10,0.0,8.0,11,2.5,0.95,2026-04-30 19:04:47
944,831,15,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
944,18,1,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
944,4,1,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
944,828,15,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
944,829,209,0.0,0.0,18,2.5,0.95,2026-04-30 19:04:47
944,834,209,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
944,832,5,0.0,2.0,10,2.5,0.95,2026-04-30 19:04:47
944,13,3,0.0,10.0,8,2.5,0.95,2026-04-30 19:04:47
945,3,131,25.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
945,1,131,18.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
945,8,6,15.0,27.0,3,2.5,0.95,2026-04-30 19:04:47
945,20,6,12.0,27.0,15,2.5,0.95,2026-04-30 19:04:47
945,815,10,10.0,16.0,4,2.5,0.95,2026-04-30 19:04:47
945,817,9,8.0,9.0,5,2.5,0.95,2026-04-30 19:04:47
945,807,10,6.0,16.0,7,2.5,0.95,2026-04-30 19:04:47
945,13,3,4.0,4.0,8,2.5,0.95,2026-04-30 19:04:47
945,154,208,2.0,2.0,18,2.5,0.95,2026-04-30 19:04:47
945,826,9,1.0,9.0,9,2.5,0.95,2026-04-30 19:04:47
945,832,5,0.0,0.0,10,2.5,0.95,2026-04-30 19:04:47
945,18,1,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
945,822,3,0.0,4.0,6,2.5,0.95,2026-04-30 19:04:47
945,828,15,0.0,0.0,17,2.5,0.95,2026-04-30 19:04:47
945,831,15,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
945,830,5,0.0,0.0,11,2.5,0.95,2026-04-30 19:04:47
945,4,1,0.0,0.0,16,2.5,0.95,2026-04-30 19:04:47
945,829,209,0.0,0.0,19,2.5,0.95,2026-04-30 19:04:47
945,833,209,0.0,0.0,20,2.5,0.95,2026-04-30 19:04:47
945,813,208,0.0,2.0,13,2.5,0.95,2026-04-30 19:04:47
948,3,131,25.0,43.0,2,2.5,0.95,2026-04-30 19:04:47
948,1,131,18.0,43.0,1,2.5,0.95,2026-04-30 19:04:47
948,20,6,15.0,15.0,3,2.5,0.95,2026-04-30 19:04:47
948,817,9,12.0,12.0,8,2.5,0.95,2026-04-30 19:04:47
948,13,3,10.0,14.0,6,2.5,0.95,2026-04-30 19:04:47
948,154,210,8.0,8.0,19,2.5,0.95,2026-04-30 19:04:47
948,807,10,6.0,6.0,10,2.5,0.95,2026-04-30 19:04:47
948,822,3,4.0,14.0,16,2.5,0.95,2026-04-30 19:04:47
948,832,5,2.0,3.0,7,2.5,0.95,2026-04-30 19:04:47
948,830,5,1.0,3.0,5,2.5,0.95,2026-04-30 19:04:47
948,835,4,0.0,0.0,13,2.5,0.95,2026-04-30 19:04:47
948,825,4,0.0,0.0,14,2.5,0.95,2026-04-30 19:04:47
948,815,10,0.0,6.0,9,2.5,0.95,2026-04-30 19:04:47
948,18,1,0.0,0.0,12,2.5,0.95,2026-04-30 19:04:47
